z,f_z,f_prime,f_z_minus_1,f_z_plus_1,speed_z_minus_1,speed_z,speed_z_plus_1,x_z_minus_1,y_z_minus_1,S_z_minus_1,x_z,y_z,S_z,x_z_plus_1,y_z_plus_1,S_z_plus_1,margin_vs_prev,margin_vs_next,margin_vs_best_neighbor
2,0.202,0.004,0.198,0.206,0.298,0.302,0.306,23,76,168341.40201083367,23,75,168360.68330737296,23,74,168302.83941775508,19.281296539295,57.843889617885,19.281296539295
2,0.203,0.004,0.199,0.207,0.299,0.303,0.307,23,76,169074.0912793264,23,75,169083.73192759606,23,74,169016.24738970853,9.6406482696475,67.4845378875325,9.6406482696475
2,0.27,0.005,0.265,0.275,0.365,0.37,0.375,23,76,217431.5829998466,23,75,217527.98948254297,23,74,217527.98948254297,96.40648269635858,0.0,0.0
2,0.271,0.005,0.266,0.276,0.366,0.371,0.376,23,76,218164.27226833935,23,75,218251.0381027661,23,74,218241.39745449641,86.76583442674018,9.640648269676603,9.640648269676603
2,0.272,0.005,0.267,0.277,0.367,0.372,0.377,23,76,218896.9615368321,23,75,218974.08672298916,23,74,218954.80542644986,77.12518615706358,19.281296539295,19.281296539295
2,0.273,0.005,0.268,0.278,0.368,0.373,0.378,23,76,219629.65080532478,23,75,219697.13534321223,23,74,219668.2133984033,67.48453788744519,28.921944808913395,28.921944808913395
2,0.274,0.005,0.269,0.279,0.369,0.374,0.379,23,76,220362.34007381747,23,75,220420.18396343535,23,74,220381.62137035676,57.843889617885,38.56259307859,38.56259307859
2,0.275,0.005,0.27,0.28,0.37,0.375,0.38,23,76,221095.0293423102,23,75,221143.23258365842,23,74,221095.0293423102,48.203241348208394,48.203241348208394,48.203241348208394
2,0.276,0.005,0.271,0.281,0.371,0.376,0.381,23,76,221827.71861080296,23,75,221866.28120388155,23,74,221808.43731426366,38.56259307859,57.843889617885,38.56259307859
2,0.277,0.005,0.272,0.282,0.372,0.377,0.382,23,76,222560.4078792957,23,75,222589.3298241046,23,74,222521.8452862171,28.921944808913395,67.4845378875034,28.921944808913395
2,0.278,0.005,0.273,0.283,0.373,0.378,0.383,23,76,223293.0971477884,23,75,223312.37844432768,23,74,223235.25325817056,19.281296539295,77.12518615712179,19.281296539295
2,0.279,0.005,0.274,0.284,0.374,0.379,0.384,23,76,224025.78641628113,23,75,224035.4270645508,23,74,223948.661230124,9.640648269676603,86.76583442679839,9.640648269676603
2,0.28,0.005,0.275,0.285,0.375,0.38,0.385,23,76,224758.47568477388,23,75,224758.47568477388,23,74,224662.06920207752,0.0,96.40648269635858,0.0
2,0.344,0.006,0.338,0.35,0.438,0.444,0.45,23,76,270917.89959981595,23,75,271033.58737905155,23,74,271033.58737905155,115.68777923559537,0.0,0.0
2,0.345,0.006,0.339,0.351,0.439,0.445,0.451,23,76,271650.5888683087,23,75,271756.6359992747,23,74,271746.995351005,106.04713096597698,9.640648269676603,9.640648269676603
2,0.346,0.006,0.34,0.352,0.44,0.446,0.452,23,76,272383.27813680144,23,75,272479.68461949774,23,74,272460.40332295845,96.40648269630037,19.281296539295,19.281296539295
2,0.347,0.006,0.341,0.353,0.441,0.447,0.453,23,76,273115.9674052942,23,75,273202.7332397208,23,74,273173.8112949119,86.76583442662377,28.921944808913395,28.921944808913395
2,0.348,0.006,0.342,0.354,0.442,0.448,0.454,23,76,273848.65667378687,23,75,273925.78185994393,23,74,273887.21926686534,77.12518615706358,38.56259307859,38.56259307859
2,0.349,0.006,0.343,0.355,0.443,0.449,0.455,23,76,274581.3459422796,23,75,274648.830480167,23,74,274600.6272388188,67.48453788738698,48.203241348208394,48.203241348208394
2,0.35,0.006,0.344,0.356,0.444,0.45,0.456,23,76,275314.03521077224,23,75,275371.8791003901,23,74,275314.0352107723,57.843889617885,57.84388961782679,57.84388961782679
2,0.351,0.006,0.345,0.357,0.445,0.451,0.457,23,76,276046.724479265,23,75,276094.9277206132,23,74,276027.44318272575,48.203241348208394,67.48453788744519,48.203241348208394
2,0.352,0.006,0.346,0.358,0.446,0.452,0.458,23,76,276779.41374775773,23,75,276817.97634083626,23,74,276740.8511546792,38.56259307853179,77.12518615706358,38.56259307853179
2,0.353,0.006,0.347,0.359,0.447,0.453,0.459,23,76,277512.1030162504,23,75,277541.0249610594,23,74,277454.25912663265,28.921944808971602,86.76583442674018,28.921944808971602
2,0.354,0.006,0.348,0.36,0.448,0.454,0.46,23,76,278244.79228474316,23,75,278264.07358128246,23,74,278167.6670985861,19.281296539295,96.40648269635858,19.281296539295
2,0.355,0.006,0.349,0.361,0.449,0.455,0.461,23,76,278977.4815532359,23,75,278987.1222015056,23,74,278881.0750705395,9.640648269676603,106.04713096609339,9.640648269676603
2,0.356,0.006,0.35,0.362,0.45,0.456,0.462,23,76,279710.17082172865,23,75,279710.17082172865,23,74,279594.48304249294,0.0,115.68777923571179,0.0
2,0.418,0.007,0.411,0.425,0.511,0.518,0.525,23,76,324404.21619978524,23,75,324539.1852755602,23,74,324539.1852755602,134.96907577494858,0.0,0.0
2,0.419,0.007,0.412,0.426,0.512,0.519,0.526,23,76,325136.905468278,23,75,325262.2338957833,23,74,325252.59324751364,125.32842750533018,9.640648269676603,9.640648269676603
2,0.42,0.007,0.413,0.427,0.513,0.52,0.527,23,76,325869.5947367707,23,75,325985.2825160064,23,74,325966.0012194671,115.68777923565358,19.281296539295,19.281296539295
2,0.421,0.007,0.414,0.428,0.514,0.521,0.528,23,76,326602.2840052634,23,75,326708.33113622945,23,74,326679.40919142053,106.04713096603518,28.921944808913395,28.921944808913395
2,0.422,0.007,0.415,0.429,0.515,0.522,0.529,23,76,327334.97327375616,23,75,327431.3797564526,23,74,327392.817163374,96.40648269641679,38.56259307859,38.56259307859
2,0.423,0.007,0.416,0.43,0.516,0.523,0.53,23,76,328067.66254224884,23,75,328154.42837667564,23,74,328106.22513532743,86.76583442679839,48.203241348208394,48.203241348208394
2,0.424,0.007,0.417,0.431,0.517,0.524,0.531,23,76,328800.3518107416,23,75,328877.47699689877,23,74,328819.6331072809,77.12518615718,57.843889617885,57.843889617885
2,0.425,0.007,0.418,0.432,0.518,0.525,0.532,23,76,329533.04107923433,23,75,329600.52561712184,23,74,329533.0410792344,67.4845378875034,67.48453788744519,67.48453788744519
2,0.426,0.007,0.419,0.433,0.519,0.526,0.533,23,76,330265.7303477271,23,75,330323.5742373449,23,74,330246.44905118784,57.84388961782679,77.12518615706358,57.84388961782679
2,0.427,0.007,0.42,0.434,0.52,0.527,0.534,23,76,330998.4196162198,23,75,331046.622857568,23,74,330959.8570231413,48.203241348208394,86.76583442674018,48.203241348208394
2,0.428,0.007,0.421,0.435,0.521,0.528,0.535,23,76,331731.1088847125,23,75,331769.6714777911,23,74,331673.26499509474,38.56259307859,96.40648269635858,38.56259307859
2,0.429,0.007,0.422,0.436,0.522,0.529,0.536,23,76,332463.79815320525,23,75,332492.7200980142,23,74,332386.6729670482,28.921944808971602,106.04713096603518,28.921944808971602
2,0.43,0.007,0.423,0.437,0.523,0.53,0.537,23,76,333196.487421698,23,75,333215.7687182373,23,74,333100.08093900164,19.281296539295,115.68777923565358,19.281296539295
2,0.431,0.007,0.424,0.438,0.524,0.531,0.538,23,76,333929.17669019074,23,75,333938.8173384604,23,74,333813.4889109551,9.640648269676603,125.32842750533018,9.640648269676603
2,0.432,0.007,0.425,0.439,0.525,0.532,0.539,23,76,334661.8659586835,23,75,334661.8659586835,23,74,334526.89688290854,0.0,134.96907577494858,0.0
2,0.492,0.008,0.484,0.5,0.584,0.592,0.6,23,76,377890.5327997545,23,75,378044.78317206877,23,74,378044.78317206877,154.25037231424358,0.0,0.0
2,0.493,0.008,0.485,0.501,0.585,0.593,0.601,23,76,378623.2220682472,23,75,378767.8317922919,23,74,378758.1911440222,144.6097240446834,9.640648269676603,9.640648269676603
2,0.494,0.008,0.486,0.502,0.586,0.594,0.602,23,76,379355.91133673996,23,75,379490.88041251496,23,74,379471.59911597567,134.9690757750068,19.281296539295,19.281296539295
2,0.495,0.008,0.487,0.503,0.587,0.595,0.603,23,76,380088.6006052327,23,75,380213.92903273803,23,74,380185.0070879291,125.32842750533018,28.921944808913395,28.921944808913395
2,0.496,0.008,0.488,0.504,0.588,0.596,0.604,23,76,380821.28987372544,23,75,380936.97765296116,23,74,380898.4150598826,115.68777923571179,38.56259307853179,38.56259307853179
2,0.497,0.008,0.489,0.505,0.589,0.597,0.605,23,76,381553.9791422182,23,75,381660.0262731842,23,74,381611.8230318361,106.04713096603518,48.203241348150186,48.203241348150186
2,0.498,0.008,0.49,0.506,0.59,0.598,0.606,23,76,382286.6684107109,23,75,382383.07489340735,23,74,382325.23100378946,96.406482696475,57.843889617885,57.843889617885
2,0.499,0.008,0.491,0.507,0.591,0.599,0.607,23,76,383019.3576792036,23,75,383106.1235136304,23,74,383038.6389757429,86.76583442679839,67.4845378875034,67.4845378875034
2,0.5,0.008,0.492,0.508,0.592,0.6,0.608,23,76,383752.04694769636,23,75,383829.1721338535,23,74,383752.04694769636,77.12518615712179,77.12518615712179,77.12518615712179
2,0.501,0.008,0.493,0.509,0.593,0.601,0.609,23,76,384484.7362161891,23,75,384552.2207540766,23,74,384465.4549196498,67.4845378875034,86.76583442679839,67.4845378875034
2,0.502,0.008,0.494,0.51,0.594,0.602,0.61,23,76,385217.42548468185,23,75,385275.2693742997,23,74,385178.86289160326,57.84388961782679,96.40648269641679,57.84388961782679
2,0.503,0.008,0.495,0.511,0.595,0.603,0.611,23,76,385950.11475317454,23,75,385998.3179945228,23,74,385892.2708635567,48.2032413482666,106.04713096609339,48.2032413482666
2,0.504,0.008,0.496,0.512,0.596,0.604,0.612,23,76,386682.8040216673,23,75,386721.3666147459,23,74,386605.67883551016,38.56259307859,115.68777923571179,38.56259307859
2,0.505,0.008,0.497,0.513,0.597,0.605,0.613,23,76,387415.49329016,23,75,387444.415234969,23,74,387319.0868074636,28.921944808971602,125.32842750538839,28.921944808971602
2,0.506,0.008,0.498,0.514,0.598,0.606,0.614,23,76,388148.18255865277,23,75,388167.463855192,23,74,388032.49477941706,19.28129653923679,134.96907577494858,19.28129653923679
2,0.507,0.008,0.499,0.515,0.599,0.607,0.615,23,76,388880.8718271455,23,75,388890.5124754151,23,74,388745.9027513705,9.640648269560188,144.60972404456697,9.640648269560188
2,0.566,0.009,0.557,0.575,0.657,0.666,0.675,23,76,431376.8493997239,23,75,431550.38106857735,23,74,431550.38106857735,173.53166885342216,0.0,0.0
2,0.567,0.009,0.558,0.576,0.658,0.667,0.676,23,76,432109.5386682166,23,75,432273.4296888005,23,74,432263.78904053086,163.89102058386197,9.640648269618396,9.640648269618396
2,0.568,0.009,0.559,0.577,0.659,0.668,0.677,23,76,432842.2279367093,23,75,432996.47830902354,23,74,432977.19701248425,154.25037231424358,19.281296539295,19.281296539295
2,0.569,0.009,0.56,0.578,0.66,0.669,0.678,23,76,433574.91720520204,23,75,433719.5269292466,23,74,433690.60498443776,144.60972404456697,28.921944808855187,28.921944808855187
2,0.57,0.009,0.561,0.579,0.661,0.67,0.679,23,76,434307.6064736948,23,75,434442.57554946974,23,74,434404.01295639115,134.96907577494858,38.56259307859,38.56259307859
2,0.571,0.009,0.562,0.58,0.662,0.671,0.68,23,76,435040.29574218753,23,75,435165.6241696928,23,74,435117.42092834465,125.32842750527197,48.203241348150186,48.203241348150186
2,0.572,0.009,0.563,0.581,0.663,0.672,0.681,23,76,435772.9850106802,23,75,435888.6727899159,23,74,435830.82890029805,115.68777923565358,57.84388961782679,57.84388961782679
2,0.573,0.009,0.564,0.582,0.664,0.673,0.682,23,76,436505.6742791729,23,75,436611.72141013894,23,74,436544.23687225155,106.04713096603518,67.48453788738698,67.48453788738698
2,0.574,0.009,0.565,0.583,0.665,0.674,0.683,23,76,437238.36354766565,23,75,437334.77003036207,23,74,437257.64484420494,96.40648269641679,77.12518615712179,77.12518615712179
2,0.575,0.009,0.566,0.584,0.666,0.675,0.684,23,76,437971.0528161584,23,75,438057.81865058513,23,74,437971.05281615845,86.76583442674018,86.76583442668198,86.76583442668198
2,0.576,0.009,0.567,0.585,0.667,0.676,0.685,23,76,438703.74208465114,23,75,438780.86727080826,23,74,438684.46078811184,77.12518615712179,96.40648269641679,77.12518615712179
2,0.577,0.009,0.568,0.586,0.668,0.677,0.686,23,76,439436.4313531439,23,75,439503.9158910313,23,74,439397.86876006523,67.48453788744519,106.04713096609339,67.48453788744519
2,0.578,0.009,0.569,0.587,0.669,0.678,0.687,23,76,440169.1206216366,23,75,440226.96451125445,23,74,440111.27673201874,57.84388961782679,115.68777923571179,57.84388961782679
2,0.579,0.009,0.57,0.588,0.67,0.679,0.688,23,76,440901.8098901293,23,75,440950.0131314775,23,74,440824.68470397213,48.203241348208394,125.32842750538839,48.203241348208394
2,0.58,0.009,0.571,0.589,0.671,0.68,0.689,23,76,441634.49915862206,23,75,441673.06175170065,23,74,441538.09267592564,38.56259307859,134.9690757750068,38.56259307859
2,0.581,0.009,0.572,0.59,0.672,0.681,0.69,23,76,442367.18842711474,23,75,442396.11037192366,23,74,442251.50064787903,28.921944808913395,144.60972404462518,28.921944808913395
2,0.582,0.009,0.573,0.591,0.673,0.682,0.691,23,76,443099.8776956075,23,75,443119.15899214684,23,74,442964.90861983254,19.281296539353207,154.25037231430179,19.281296539353207
2,0.583,0.009,0.574,0.592,0.674,0.683,0.692,23,76,443832.56696410023,23,75,443842.20761236985,23,74,443678.31659178593,9.640648269618396,163.89102058392018,9.640648269618396
2,0.584,0.009,0.575,0.593,0.675,0.684,0.693,23,76,444565.2562325929,23,75,444565.25623259303,23,74,444391.72456373944,1.1641532182693481e-10,173.53166885359678,1.1641532182693481e-10
2,0.64,0.01,0.63,0.65,0.73,0.74,0.75,23,76,484863.1659996932,23,75,485055.97896508593,23,74,485055.97896508593,192.81296539271716,0.0,0.0
2,0.641,0.01,0.631,0.651,0.731,0.741,0.751,23,76,485595.85526818584,23,75,485779.0275853091,23,74,485769.38693703944,183.1723171232734,9.640648269676603,9.640648269676603
2,0.642,0.01,0.632,0.652,0.732,0.742,0.752,23,76,486328.5445366787,23,75,486502.0762055322,23,74,486482.79490899283,173.53166885348037,19.281296539353207,19.281296539353207
2,0.643,0.01,0.633,0.653,0.733,0.743,0.753,23,76,487061.23380517133,23,75,487225.12482575525,23,74,487196.20288094634,163.89102058392018,28.921944808913395,28.921944808913395
2,0.644,0.01,0.634,0.654,0.734,0.744,0.754,23,76,487793.9230736642,23,75,487948.1734459783,23,74,487909.6108528997,154.25037231412716,38.56259307859,38.56259307859
2,0.645,0.01,0.635,0.655,0.735,0.745,0.755,23,76,488526.6123421568,23,75,488671.2220662015,23,74,488623.01882485324,144.6097240446834,48.2032413482666,48.2032413482666
2,0.646,0.01,0.636,0.656,0.736,0.746,0.756,23,76,489259.30161064956,23,75,489394.27068642445,23,74,489336.4267968066,134.96907577489037,57.84388961782679,57.84388961782679
2,0.647,0.01,0.637,0.657,0.737,0.747,0.757,23,76,489991.9908791423,23,75,490117.31930664764,23,74,490049.83476876013,125.32842750533018,67.4845378875034,67.4845378875034
2,0.648,0.01,0.638,0.658,0.738,0.748,0.758,23,76,490724.68014763494,23,75,490840.3679268707,23,74,490763.2427407135,115.68777923577,77.12518615718,77.12518615718
2,0.649,0.01,0.639,0.659,0.739,0.749,0.759,23,76,491457.3694161278,23,75,491563.4165470938,23,74,491476.65071266703,106.04713096597698,86.76583442674018,86.76583442674018
2,0.65,0.01,0.64,0.66,0.74,0.75,0.76,23,76,492190.0586846204,23,75,492286.46516731684,23,74,492190.0586846204,96.40648269641679,96.40648269641679,96.40648269641679
2,0.651,0.01,0.641,0.661,0.741,0.751,0.761,23,76,492922.74795311317,23,75,493009.51378754,23,74,492903.46665657393,86.7658344268566,106.04713096609339,86.7658344268566
2,0.652,0.01,0.642,0.662,0.742,0.752,0.762,23,76,493655.4372216059,23,75,493732.5624077631,23,74,493616.8746285273,77.12518615718,115.68777923577,77.12518615718
2,0.653,0.01,0.643,0.663,0.743,0.753,0.763,23,76,494388.12649009866,23,75,494455.61102798616,23,74,494330.28260048083,67.4845378875034,125.32842750533018,67.4845378875034
2,0.654,0.01,0.644,0.664,0.744,0.754,0.764,23,76,495120.8157585914,23,75,495178.6596482092,23,74,495043.6905724342,57.84388961782679,134.9690757750068,57.84388961782679
2,0.655,0.01,0.645,0.665,0.745,0.755,0.765,23,76,495853.50502708415,23,75,495901.7082684324,23,74,495757.0985443877,48.2032413482666,144.6097240446834,48.2032413482666
2,0.656,0.01,0.646,0.666,0.746,0.756,0.766,23,76,496586.1942955768,23,75,496624.75688865536,23,74,496470.5065163411,38.56259307859,154.25037231424358,38.56259307859
2,0.657,0.01,0.647,0.667,0.747,0.757,0.767,23,76,497318.88356406963,23,75,497347.80550887855,23,74,497183.9144882946,28.921944808913395,163.89102058392018,28.921944808913395
2,0.658,0.01,0.648,0.668,0.748,0.758,0.768,23,76,498051.57283256226,23,75,498070.8541291016,23,74,497897.322460248,19.281296539353207,173.53166885359678,19.281296539353207
2,0.659,0.01,0.649,0.669,0.749,0.759,0.769,23,76,498784.2621010551,23,75,498793.9027493248,23,74,498610.7304322015,9.640648269676603,183.1723171232734,9.640648269676603
2,0.66,0.01,0.65,0.67,0.75,0.76,0.77,23,76,499516.95136954775,23,75,499516.95136954775,23,74,499324.13840415503,0.0,192.81296539271716,0.0
2,0.714,0.011,0.703,0.725,0.803,0.814,0.825,23,76,538349.4825996625,23,75,538561.5768615946,23,74,538561.5768615946,212.09426193207037,0.0,0.0
2,0.715,0.011,0.704,0.726,0.804,0.815,0.826,23,76,539082.1718681551,23,75,539284.6254818176,23,74,539274.984833548,202.45361366251018,9.640648269676603,9.640648269676603
2,0.716,0.011,0.705,0.727,0.805,0.816,0.827,23,76,539814.8611366479,23,75,540007.6741020407,23,74,539988.3928055015,192.81296539283358,19.28129653923679,19.28129653923679
2,0.717,0.011,0.706,0.728,0.806,0.817,0.828,23,76,540547.5504051406,23,75,540730.7227222639,23,74,540701.8007774549,183.1723171232734,28.92194480902981,28.92194480902981
2,0.718,0.011,0.707,0.729,0.807,0.818,0.829,23,76,541280.2396736334,23,75,541453.7713424868,23,74,541415.2087494084,173.53166885348037,38.56259307847358,38.56259307847358
2,0.719,0.011,0.708,0.73,0.808,0.819,0.83,23,76,542012.9289421261,23,75,542176.81996271,23,74,542128.6167213618,163.89102058392018,48.2032413482666,48.2032413482666
2,0.72,0.011,0.709,0.731,0.809,0.82,0.831,23,76,542745.6182106188,23,75,542899.8685829331,23,74,542842.0246933152,154.25037231424358,57.843889617943205,57.843889617943205
2,0.721,0.011,0.71,0.732,0.81,0.821,0.832,23,76,543478.3074791115,23,75,543622.9172031563,23,74,543555.4326652687,144.6097240447998,67.48453788761981,67.48453788761981
2,0.722,0.011,0.711,0.733,0.811,0.822,0.833,23,76,544210.9967476043,23,75,544345.9658233792,23,74,544268.840637222,134.96907577489037,77.12518615718,77.12518615718
2,0.723,0.011,0.712,0.734,0.812,0.823,0.834,23,76,544943.686016097,23,75,545069.0144436024,23,74,544982.2486091756,125.3284275054466,86.7658344268566,86.7658344268566
2,0.724,0.011,0.713,0.735,0.813,0.824,0.835,23,76,545676.3752845898,23,75,545792.0630638255,23,74,545695.656581129,115.68777923565358,96.4064826965332,96.4064826965332
2,0.725,0.011,0.714,0.736,0.814,0.825,0.836,23,76,546409.0645530825,23,75,546515.1116840485,23,74,546409.0645530825,106.04713096609339,106.04713096609339,106.04713096609339
2,0.726,0.011,0.715,0.737,0.815,0.826,0.837,23,76,547141.7538215752,23,75,547238.1603042716,23,74,547122.472525036,96.40648269641679,115.68777923565358,96.40648269641679
2,0.727,0.011,0.716,0.738,0.816,0.827,0.838,23,76,547874.443090068,23,75,547961.2089244948,23,74,547835.8804969894,86.7658344268566,125.3284275054466,86.7658344268566
2,0.728,0.011,0.717,0.739,0.817,0.828,0.839,23,76,548607.1323585607,23,75,548684.2575447179,23,74,548549.2884689429,77.12518615718,134.9690757750068,77.12518615718
2,0.729,0.011,0.718,0.74,0.818,0.829,0.84,23,76,549339.8216270534,23,75,549407.3061649409,23,74,549262.6964408964,67.4845378875034,144.60972404456697,67.4845378875034
