mid_price_here,mid_price_there,transportFees,exportTariff,importTariff,sugarPrice,sunlightIndex
580.5,580.75,1,9,-3,196.1174747,61.39
580.5,580.75,1,9,-3,195.8067717,61.4
582.5,582.25,1,9,-3,195.899671,61.4
579.5,581.25,1,9,-3,195.5699817,61.4
580.5,580.25,1,9,-3,195.5527705,61.4
583.5,583.25,1,9,-3,195.7666456,61.4
587.5,587.25,1,9,-3,196.1075889,61.41
584.5,584.75,1,9,-3,196.2029391,61.41
587.5,587.75,1,9,-3,196.451899,61.41
591.5,591.25,1,9,-3,196.7505217,61.42
588.5,588.75,1,9,-3,196.5082215,61.42
587.5,587.75,1,9,-3,196.2793033,61.42
589.5,589.75,1,9,-3,196.2936041,61.42
592.5,592.75,1,9,-3,196.5352249,61.42
591.5,591.75,1,9,-3,196.2925605,61.43
592.5,592.25,1,9,-3,196.2499659,61.43
594.5,594.75,1,9,-3,196.5119712,61.43
595.5,595.75,1,9,-3,196.6615022,61.44
597.5,597.75,1,9,-3,196.4700222,61.44
598.5,598.25,1,9,-3,196.5169955,61.44
601.5,601.25,1,9,-3,196.5595625,61.44
598.5,598.25,1,9,-3,196.3897457,61.44
599.5,599.75,1,9,-3,196.3374494,61.45
599.5,599.75,1,9,-3,196.4156181,61.45
601.5,601.25,1,9,-3,196.5718227,61.45
597.5,597.25,1,9,-3,196.2118034,61.46
596.5,596.75,1,9,-3,196.0326507,61.46
597.5,597.25,1,9,-3,195.8423931,61.46
595.5,595.75,1,9,-3,195.6832886,61.46
595.5,595.75,1,9,-3,195.7487446,61.46
599.5,599.75,1,9,-3,196.0236722,61.47
603.5,603.25,1,9,-3,196.2894473,61.47
602.5,602.25,1,9,-3,196.3129137,61.47
601.5,601.75,1,9,-3,196.4815928,61.48
598.5,598.75,1,9,-3,196.4177812,61.48
599.5,599.25,1,9,-3,196.6910018,61.48
598.5,598.25,1,9,-3,196.4657881,61.48
596.5,596.75,1,9,-3,196.4162716,61.48
599.5,599.75,1,9,-3,196.7381352,61.49
602.5,602.25,1,9,-3,196.7756606,61.49
601.5,601.25,1,9,-3,196.9330097,61.49
598.5,598.25,1,9,-3,196.7719789,61.5
596.5,596.25,1,9,-3,196.3348663,61.5
596.5,596.75,1,9,-3,196.6089889,61.5
593.5,593.75,1,9,-3,196.4679338,61.5
594.5,594.75,1,9,-3,196.4719969,61.5
593.5,593.75,1,9,-3,196.3807221,61.51
592.5,592.25,1,9,-3,196.2646594,61.51
591.5,591.75,1,9,-3,195.9613946,61.51
590.5,590.75,1,9,-3,195.9440648,61.52
593.5,593.75,1,9,-3,195.9999294,61.52
596.5,596.75,1,9,-3,196.2044505,61.52
599.5,599.75,1,9,-3,196.3043167,61.52
600.5,600.75,1,9,-3,196.4522404,61.52
603.5,603.25,1,9,-3,196.5924519,61.53
602.5,602.75,1,9,-3,196.5008152,61.53
602.5,602.75,1,9,-3,196.2291384,61.53
601.5,601.25,1,9,-3,196.0577984,61.54
601.5,601.75,1,9,-3,196.28632,61.54
600.5,600.25,1,9,-3,196.2599787,61.54
599,597.25,1,9,-3,196.0849374,61.54
599.5,599.75,1,9,-3,196.1914268,61.54
597.5,597.75,1,9,-3,196.0171391,61.55
594.5,594.25,1,9,-3,195.9830199,61.55
597.5,597.25,1,9,-3,196.0755669,61.55
596.5,596.75,1,9,-3,196.0982145,61.56
595.5,595.75,1,9,-3,195.8894522,61.56
598.5,598.25,1,9,-3,195.9182696,61.56
597.5,597.25,1,9,-3,196.10726,61.56
601.5,601.75,1,9,-3,196.4938372,61.56
602.5,602.75,1,9,-3,196.6671632,61.57
606.5,606.25,1,9,-3,196.7625971,61.57
604.5,604.75,1,9,-3,196.6452898,61.57
600.5,600.25,1,9,-3,196.533874,61.58
602.5,602.25,1,9,-3,196.9231053,61.58
600.5,600.75,1,9,-3,196.8223253,61.58
599.5,599.25,1,9,-3,196.626032,61.58
597.5,597.25,1,9,-3,196.4130784,61.58
595.5,595.25,1,9,-3,196.1468033,61.59
598.5,598.25,1,9,-3,196.6280338,61.59
601.5,601.75,1,9,-3,196.8977664,61.59
599.5,599.25,1,9,-3,196.665832,61.6
597.5,597.75,1,9,-3,196.6006762,61.6
599.5,599.25,1,9,-3,196.6861092,61.6
600.5,600.75,1,9,-3,196.8286197,61.6
603.5,603.25,1,9,-3,197.2221048,61.6
600.5,600.25,1,9,-3,196.9885909,61.61
600.5,600.25,1,9,-3,196.9105449,61.61
602.5,602.75,1,9,-3,197.0055345,61.61
605.5,605.75,1,9,-3,197.0591854,61.62
609.5,609.25,1,9,-3,197.0845986,61.62
609.5,609.75,1,9,-3,197.1322657,61.62
611,612.25,1,9,-3,197.2596624,61.62
614.5,614.25,1,9,-3,197.3912616,61.62
613.5,613.25,1,9,-3,197.2562398,61.63
614.5,614.75,1,9,-3,197.2747351,61.63
616.5,616.75,1,9,-3,197.1986459,61.63
617.5,617.75,1,9,-3,197.390285,61.64
621.5,621.75,1,9,-3,197.4859484,61.64
621,619.25,1,9,-3,197.4485598,61.64
617.5,617.75,1,9,-3,197.5327972,61.64
620.5,620.25,1,9,-3,197.546258,61.64
619.5,619.75,1,9,-3,197.3832758,61.65
619.5,619.25,1,9,-3,197.2747818,61.65
619.5,619.25,1,9,-3,197.3752436,61.65
622.5,622.25,1,9,-3,197.4593808,61.66
618.5,618.75,1,9,-3,197.1265841,61.66
616.5,616.25,1,9,-3,197.0869797,61.66
615.5,615.75,1,9,-3,196.6786422,61.66
612.5,612.25,1,9,-3,196.5516433,61.66
608.5,608.25,1,9,-3,196.5236933,61.67
608.5,608.25,1,9,-3,196.6544398,61.67
609,610.75,1,9,-3,196.6449717,61.67
612.5,612.25,1,9,-3,196.6528668,61.68
617.5,617.75,1,9,-3,196.7645919,61.68
616.5,616.75,1,9,-3,196.7660223,61.68
622.5,622.75,1,9,-3,196.8569119,61.68
626.5,626.25,1,9,-3,197.0433423,61.68
629.5,629.25,1,9,-3,197.0821803,61.69
625.5,625.25,1,9,-3,197.0725651,61.69
625,623.25,1,9,-3,197.40667,61.69
620.5,620.25,1,9,-3,197.1221755,61.7
621.5,621.75,1,9,-3,197.4847031,61.7
623.5,623.75,1,9,-3,197.5493426,61.7
621.5,621.25,1,9,-3,197.3321871,61.7
619.5,619.75,1,9,-3,197.2055235,61.7
620.5,620.75,1,9,-3,197.4372836,61.71
621.5,621.75,1,9,-3,197.5254112,61.71
617.5,617.75,1,9,-3,197.3944209,61.71
620.5,620.25,1,9,-3,197.6136053,61.72
618.5,618.25,1,9,-3,197.58643,61.72
620.5,620.75,1,9,-3,197.6086142,61.72
619.5,619.75,1,9,-3,197.3800161,61.72
616.5,616.75,1,9,-3,197.2677658,61.72
612.5,612.75,1,9,-3,197.2224067,61.73
609.5,609.75,1,9,-3,197.0272198,61.73
609.5,609.5,1,9,-3,197.1587479,61.73
604.5,606.25,1,9,-3,196.9578271,61.74
604.5,604.25,1,9,-3,196.8063548,61.74
604.5,604.75,1,9,-3,196.7342836,61.74
601.5,601.25,1,9,-3,196.6181147,61.74
599.5,599.25,1,9,-3,196.4020806,61.74
597.5,597.75,1,9,-3,196.4015638,61.75
593.5,593.75,1,9,-3,196.3496016,61.75
595.5,595.75,1,9,-3,196.4789434,61.75
600.5,598.25,1,9,-3,196.6183326,61.76
597.5,597.75,1,9,-3,196.4483174,61.76
599.5,599.25,1,9,-3,196.4099799,61.76
603.5,603.25,1,9,-3,196.208233,61.76
602.5,602.75,1,9,-3,196.172733,61.76
603.5,603.75,1,9,-3,195.8920837,61.77
602.5,602.25,1,9,-3,195.867927,61.77
602.5,602.25,1,9,-3,195.9328741,61.77
601.5,601.25,1,9,-3,195.8705055,61.78
600.5,600.75,1,9,-3,196.0134001,61.78
601.5,601.75,1,9,-3,195.9616024,61.78
599.5,599.75,1,9,-3,195.9227884,61.78
596.5,596.25,1,9,-3,195.974791,61.78
595.5,595.25,1,9,-3,195.9209479,61.79
591,592.25,1,9,-3,195.8957394,61.79
595.5,595.75,1,9,-3,195.9681208,61.79
597,598.75,1,9,-3,196.1204947,61.8
597.5,597.75,1,9,-3,196.3733029,61.8
599.5,599.75,1,9,-3,196.5825558,61.8
604.5,604.75,1,9,-3,196.8532467,61.8
602.5,602.75,1,9,-3,196.6314184,61.8
605.5,605.75,1,9,-3,196.6512275,61.81
606.5,606.25,1,9,-3,197.1156756,61.81
604.5,604.75,1,9,-3,197.1225809,61.81
601.5,601.75,1,9,-3,197.0213928,61.82
603.5,603.25,1,9,-3,197.0396164,61.82
602.5,602.75,1,9,-3,196.965538,61.82
600.5,600.75,1,9,-3,196.8676806,61.82
603.5,603.25,1,9,-3,196.9993397,61.82
601.5,601.75,1,9,-3,196.786862,61.83
600.5,600.75,1,9,-3,196.7953076,61.83
605.5,605.75,1,9,-3,196.8219236,61.83
608,606.25,1,9,-3,196.5682025,61.84
603.5,603.75,1,9,-3,196.5473856,61.84
603.5,603.25,1,9,-3,196.4103483,61.84
602.5,602.75,1,9,-3,196.5225129,61.84
604.5,604.25,1,9,-3,196.491419,61.84
602.5,602.75,1,9,-3,196.4040525,61.85
601.5,601.75,1,9,-3,196.3939546,61.85
603.5,603.75,1,9,-3,196.5172593,61.85
605.5,605.25,1,9,-3,196.6115084,61.86
604.5,604.25,1,9,-3,196.6183365,61.86
607.5,607.25,1,9,-3,196.7991503,61.86
606.5,606.25,1,9,-3,196.7600131,61.86
600.5,600.75,1,9,-3,196.6627471,61.86
600.5,600.75,1,9,-3,196.8709596,61.87
602.5,602.25,1,9,-3,196.9213827,61.87
599.5,599.75,1,9,-3,196.7487433,61.87
602.5,602.25,1,9,-3,196.9087494,61.88
607,605.75,1,9,-3,197.1142606,61.88
602.5,602.25,1,9,-3,197.1018159,61.88
608.5,608.25,1,9,-3,197.5520815,61.88
606.5,606.25,1,9,-3,197.5437336,61.88
604,605.75,1,9,-3,197.8068952,61.89
606.5,606.75,1,9,-3,198.2014916,61.89
611.5,611.25,1,9,-3,198.5311558,61.89
611.5,611.25,1,9,-3,198.3102423,61.9
612.5,612.25,1,9,-3,198.3121081,61.9
613.5,613.75,1,9,-3,198.3237597,61.9
611.5,611.75,1,9,-3,198.302851,61.9
613.5,613.75,1,9,-3,198.5014165,61.9
616.5,616.75,1,9,-3,198.5245418,61.91
615.5,615.25,1,9,-3,198.2118332,61.91
610,611.75,1,9,-3,198.1328045,61.91
609.5,609.25,1,9,-3,197.9635272,61.92
610.5,610.25,1,9,-3,198.3764485,61.92
609.5,609.25,1,9,-3,198.4762157,61.92
610.5,610.25,1,9,-3,198.6347332,61.92
612.5,612.25,1,9,-3,198.7667952,61.92
615.5,615.75,1,9,-3,199.1101443,61.93
618.5,618.25,1,9,-3,199.1823536,61.93
619.5,619.75,1,9,-3,199.1324371,61.93
620.5,620.25,1,9,-3,199.0622702,61.94
623,621.25,1,9,-3,198.9531738,61.94
621,621,1,9,-3,198.7257944,61.94
625.5,625.25,1,9,-3,198.8246547,61.94
624.5,624.25,1,9,-3,198.5211869,61.94
624.5,624.5,1,9,-3,198.3648856,61.95
626.5,626.25,1,9,-3,198.4361659,61.95
627.5,627.25,1,9,-3,198.6165864,61.95
627,627,1,9,-3,198.5832951,61.96
630.5,630.25,1,9,-3,198.9317791,61.96
630,631.75,1,9,-3,199.1206932,61.96
626.5,626.25,1,9,-3,199.0398392,61.96
622,623.25,1,9,-3,198.9563123,61.96
627.5,627.75,1,9,-3,199.0563028,61.97
632.5,632.75,1,9,-3,199.2402973,61.97
630.5,630.25,1,9,-3,199.0692742,61.97
631.5,631.75,1,9,-3,199.2890094,61.98
629.5,629.75,1,9,-3,198.9349898,61.98
630,630,1,9,-3,198.8873294,61.98
633.5,633.25,1,9,-3,199.2032209,61.98
630.5,630.25,1,9,-3,198.9288725,61.98
631.5,631.25,1,9,-3,199.0029869,61.99
631.5,631.25,1,9,-3,198.6678064,61.99
631.5,631.75,1,9,-3,198.7700985,61.99
629.5,629.75,1,9,-3,198.5893392,62
628.5,628.75,1,9,-3,198.3034251,62
631.5,631.75,1,9,-3,198.3540486,62
634.5,634.25,1,9,-3,198.4375257,62
637.5,637.25,1,9,-3,198.6412009,62
633.5,633.75,1,9,-3,198.0823945,62.01
630.5,630.75,1,9,-3,198.0800704,62.01
633.5,633.75,1,9,-3,198.23622,62.01
635.5,635.75,1,9,-3,198.41962,62.02
635.5,635.75,1,9,-3,198.5154376,62.02
640.5,640.25,1,9,-3,198.6978848,62.02
640,640.25,1,9.5,-3,198.7475556,62.02
640.5,640.5,1,9.5,-3,198.8119681,62.02
636,636.25,1,9.5,-3,198.5000974,62.03
636,635.75,1,9.5,-3,198.3355577,62.03
634,634.25,1,9.5,-3,197.9151469,62.03
633,633.25,1,9.5,-3,197.7954154,62.04
637.5,635.75,1,9.5,-3,197.5573834,62.04
634,633.75,1,9.5,-3,197.2323842,62.04
636.5,633.75,1,9.5,-3,197.1924634,62.04
633.5,633.5,1,9.5,-3,197.2362663,62.04
632,632.25,1,9.5,-3,197.2444127,62.05
629,628.75,1,9.5,-3,196.897475,62.05
632,631.75,1,9.5,-3,197.0641313,62.05
631,630.75,1,9.5,-3,196.8817306,62.06
633,633.25,1,9.5,-3,197.1158415,62.06
635,634.75,1,9.5,-3,197.2453088,62.06
639,639.25,1,9.5,-3,197.3573148,62.06
642,642.25,1,9.5,-3,197.902679,62.06
642.5,642.5,1,9.5,-3,198.143286,62.07
643,643.25,1,9.5,-3,198.0511254,62.07
641,640.75,1,9.5,-3,197.6805649,62.07
645,645.25,1,9.5,-3,197.7993224,62.08
645,645.25,1,9.5,-3,197.9749273,62.08
642,641.75,1,9.5,-3,197.5433525,62.08
645,645.25,1,9.5,-3,197.6386473,62.08
647,645.25,1,9.5,-3,197.67312,62.08
644,644.25,1,9.5,-3,197.5292196,62.09
648,648.25,1,9.5,-3,197.8084309,62.09
653,652.75,1,9.5,-3,197.8632577,62.09
652,652.25,1,9.5,-3,197.7138062,62.1
655,655.25,1,9.5,-3,197.8602238,62.1
656,656.25,1,9.5,-3,197.9166789,62.1
658,658.25,1,9.5,-3,198.0305818,62.1
658,657.75,1,9.5,-3,197.8964937,62.1
655,654.75,1,9.5,-3,197.8243898,62.11
654.5,654.5,1,9.5,-3,197.5217939,62.11
654,653.75,1,9.5,-3,197.4573655,62.11
651,652.75,1,9.5,-3,197.4960134,62.12
651,651.25,1,9.5,-3,197.4822179,62.12
652,652.25,1,9.5,-3,197.5661301,62.12
650,649.75,1,9.5,-3,197.49131,62.12
643,642.75,1,9.5,-3,197.0448217,62.12
644,643.75,1,9.5,-3,197.0900142,62.13
651,651.25,1,9.5,-3,197.1856071,62.13
654,653.75,1,9.5,-3,197.2551224,62.13
658,658.25,1,9.5,-3,197.470931,62.14
658.5,656.75,1,9.5,-3,197.2985167,62.14
655,655.25,1,9.5,-3,197.2072519,62.14
656,656.25,1,9.5,-3,197.4820532,62.14
655,654.75,1,9.5,-3,197.4785563,62.14
657,656.75,1,9.5,-3,197.5464622,62.15
656,656.25,1,9.5,-3,197.7123556,62.15
655,655.25,1,9.5,-3,197.5406763,62.15
653,653.25,1,9.5,-3,197.490164,62.16
654,653.75,1,9.5,-3,197.5759331,62.16
657,657.25,1,9.5,-3,197.6721532,62.16
654,654.25,1,9.5,-3,197.635472,62.16
652,652.25,1,9.5,-3,197.7150535,62.16
653,652.75,1,9.5,-3,197.650133,62.17
653,652.75,1,9.5,-3,197.7454256,62.17
650,649.75,1,9.5,-3,197.5890959,62.17
650,649.75,1,9.5,-3,197.7509927,62.18
654,653.75,1,9.5,-3,197.9286484,62.18
654,653.75,1,9.5,-3,197.7730799,62.18
651,650.75,1,9.5,-3,197.7051096,62.18
649,648.75,1,9.5,-3,197.6331412,62.18
651,650.75,1,9.5,-3,197.622745,62.19
652,651.75,1,9.5,-3,197.7575626,62.19
649,649.25,1,9.5,-3,197.785461,62.19
651,650.75,1,9.5,-3,197.9360395,62.2
648,647.75,1,9.5,-3,197.8364341,62.2
646,646.25,1,9.5,-3,197.8116947,62.2
646,646.25,1,9.5,-3,197.8323073,62.2
646,646.25,1,9.5,-3,197.8042397,62.2
649,648.75,1,9.5,-3,198.0577111,62.21
649,649.25,1,9.5,-3,198.4389,62.21
642,643.75,1,9.5,-3,198.2995757,62.21
645,644.75,1,9.5,-3,198.3710865,62.22
646,645.75,1,9.5,-3,198.4492162,62.22
645,644.75,1,9.5,-3,198.3289745,62.22
647,646.75,1,9.5,-3,198.6271969,62.22
650,650.25,1,9.5,-3,198.7842291,62.22
649,648.75,1,9.5,-3,198.5830207,62.23
648,648.25,1,9.5,-3,198.5324057,62.23
649,648.75,1,9.5,-3,198.5124097,62.23
644,644.25,1,9.5,-3,198.3205131,62.24
641,640.75,1,9.5,-3,198.0370804,62.24
641,641,1,9.5,-3,198.0519665,62.24
643,643.25,1,9.5,-3,198.1332945,62.24
648,648.25,1,9.5,-3,198.2383231,62.24
645,645.25,1,9.5,-3,198.1385515,62.25
651,651.25,1,9.5,-3,198.5794038,62.25
650,649.75,1,9.5,-3,198.395761,62.25
650,649.75,1,9.5,-3,198.3440282,62.26
646,645.75,1,9.5,-3,198.0380658,62.26
643,642.75,1,9.5,-3,197.8617804,62.26
645,645.25,1,9.5,-3,197.8814342,62.26
645.5,643.75,1,9.5,-3,197.9604849,62.26
643,643.25,1,9.5,-3,197.6933241,62.27
646,645.75,1,9.5,-3,197.7567403,62.27
643,644.75,1,9.5,-3,197.8624949,62.27
646,646.25,1,9.5,-3,198.0362529,62.28
642,642.25,1,9.5,-3,197.6398971,62.28
645,644.75,1,9.5,-3,197.7233681,62.28
642,642.25,1,9.5,-3,197.6179048,62.28
641,641.25,1,9.5,-3,197.7025877,62.28
643,642.75,1,9.5,-3,197.6862217,62.29
650,649.75,1,9.5,-3,197.9047735,62.29
646,646.25,1,9.5,-3,197.7358972,62.29
645,645.25,1,9.5,-3,197.5784979,62.3
651.5,648.75,1,9.5,-3,197.7327008,62.3
652,652.25,1,9.5,-3,198.0430521,62.3
651,651.25,1,9.5,-3,198.0403473,62.3
654,653.75,1,9.5,-3,198.0770112,62.3
655,655.25,1,9.5,-3,198.4297201,62.31
656,655.75,1,9.5,-3,197.9054319,62.31
658,658.25,1,9.5,-3,197.8669801,62.31
657,656.75,1,9.5,-3,197.8487915,62.32
661,660.75,1,9.5,-3,198.1822279,62.32
660,660.25,1,9.5,-3,198.0740726,62.32
656,656.25,1,9.5,-3,197.8560418,62.32
653,652.75,1,9.5,-3,197.8545204,62.32
649,648.75,1,9.5,-3,197.851016,62.33
648,646.25,1,9.5,-3,197.4554066,62.33
645,644.75,1,9.5,-3,197.3618114,62.33
649,649.25,1,9.5,-3,197.8400209,62.34
648,647.75,1,9.5,-3,197.9131489,62.34
646,646.25,1,9.5,-3,197.6940434,62.34
647,646.75,1,9.5,-3,197.8307572,62.34
642.5,644.75,1,9.5,-3,197.8191128,62.34
638,638.25,1,9.5,-3,197.6746936,62.35
639.5,637.75,1,9.5,-3,197.6071634,62.35
637.5,635.75,1,9.5,-3,197.2464997,62.35
639,637.25,1,9.5,-3,197.2798312,62.36
636,636.25,1,9.5,-3,197.2795766,62.36
633,633.25,1,9.5,-3,197.1469383,62.36
634,633.75,1,9.5,-3,197.1785755,62.36
632,632.25,1,9.5,-3,197.1236906,62.36
634,633.75,1,9.5,-3,197.4195569,62.37
634,634.25,1,9.5,-3,197.3823272,62.37
633.5,635.25,1,9.5,-3,197.1810707,62.37
634,633.75,1,9.5,-3,197.1447789,62.38
630,630.25,1,9.5,-3,197.1314443,62.38
630.5,630.5,1,9.5,-3,197.2680993,62.38
635,635.25,1,9.5,-3,197.3918607,62.38
637,637.25,1,9.5,-3,197.3222921,62.38
639,639.25,1,9.5,-3,197.3376002,62.39
640,639.75,1,9.5,-3,197.3349349,62.39
643,643.25,1,9.5,-3,197.4299112,62.39
643,642.75,1,9.5,-3,197.291138,62.4
638,637.75,1,9.5,-3,197.037506,62.4
638,637.75,1,9.5,-3,197.0316824,62.4
642,641.75,1,9.5,-3,197.3931234,62.4
642,641.75,1,9.5,-3,197.4940567,62.4
641,641.25,1,9.5,-3,197.2250658,62.41
638,637.75,1,9.5,-3,197.0736193,62.41
642,642.25,1,9.5,-3,197.2520785,62.41
644,643.75,1,9.5,-3,197.4589138,62.42
639,639.25,1,9.5,-3,197.1089741,62.42
640.5,637.75,1,9.5,-3,197.0672878,62.42
640,639.75,1,9.5,-3,197.2463332,62.42
639,639.25,1,9.5,-3,197.0421539,62.42
641,641.25,1,9.5,-3,197.1075953,62.43
638,638.25,1,9.5,-3,196.9696267,62.43
640,640.25,1,9.5,-3,197.0212682,62.43
637,637.25,1,9.5,-3,196.8412786,62.44
640,639.75,1,9.5,-3,196.9201885,62.44
640,639.75,1,9.5,-3,197.0903524,62.44
636,635.75,1,9.5,-3,197.0107109,62.44
637,636.75,1,9.5,-3,197.1489609,62.44
634,634.25,1,9.5,-3,197.1187742,62.45
633,632.75,1,9.5,-3,196.8870963,62.45
633,632.75,1,9.5,-3,196.918084,62.45
634,634.25,1,9.5,-3,196.936144,62.46
638,638.25,1,9.5,-3,197.1547862,62.46
634.5,636.25,1,9.5,-3,197.2241353,62.46
636,636.25,1,9.5,-3,197.066811,62.46
636,635.75,1,9.5,-3,196.9330211,62.46
639,638.75,1,9.5,-3,197.0428222,62.47
639,639,1,9.5,-3,197.2088364,62.47
643.5,640.75,1,9.5,-3,197.3449453,62.47
639,638.75,1,9.5,-3,197.46525,62.48
638,638.25,1,9.5,-3,197.2333259,62.48
633,632.75,1,9.5,-3,196.9256681,62.48
628,629.75,1,9.5,-3,196.7865496,62.48
631,631.25,1,9.5,-3,196.7973104,62.48
631,631,1,9.5,-3,197.0579725,62.49
629,629.25,1,9.5,-3,196.7482466,62.49
629,628.75,1,9.5,-3,196.4710513,62.49
629,628.75,1,9.5,-3,196.5150748,62.5
625,625.25,1,9.5,-3,196.3771347,62.5
624,623.75,1,9.5,-3,196.2432049,62.5
625,625.25,1,9.5,-3,196.5796406,62.5
631,630.75,1,9.5,-3,197.2018349,62.5
629,628.75,1,9.5,-3,197.0255449,62.51
633,632.75,1,9.5,-3,197.184229,62.51
633,632.75,1,9.5,-3,197.1102829,62.51
631,631.25,1,9.5,-3,196.7523204,62.52
634,633.75,1,9.5,-3,197.0441595,62.52
633,633.25,1,9.5,-3,196.8925231,62.52
637,637.25,1,9.5,-3,197.0525157,62.52
638,638.25,1,9.5,-3,197.2464325,62.52
641,641.25,1,9.5,-3,197.3922483,62.53
638,638.25,1,9.5,-3,197.3462847,62.53
638,638.25,1,9.5,-3,197.2631567,62.53
642,642.25,1,9.5,-3,197.4557859,62.54
646,645.75,1,9.5,-3,197.6604603,62.54
644,644.25,1,9.5,-3,197.7517115,62.54
641,640.75,1,9.5,-3,197.7408175,62.54
641,640.75,1,9.5,-3,197.7193622,62.54
642,642.25,1,9.5,-3,197.7584695,62.55
640,639.75,1,9.5,-3,197.7359021,62.55
638,637.75,1,9.5,-3,197.5409401,62.55
637,637.25,1,9.5,-3,197.3656322,62.56
636,636.25,1,9.5,-3,197.2742097,62.56
638,638.25,1,9.5,-3,197.49182,62.56
642,641.75,1,9.5,-3,197.5514837,62.56
642,642.25,1,9.5,-3,197.5333028,62.56
643,643.25,1,9.5,-3,197.8274701,62.57
645,645.25,1,9.5,-3,198.2377283,62.57
645,645.25,1,9.5,-3,198.3318874,62.57
645,645.25,1,9.5,-3,198.1340276,62.58
642,642.25,1,9.5,-3,198.0610025,62.58
640,640.25,1,9.5,-3,197.9547814,62.58
645,645.25,1,9.5,-3,198.1139562,62.58
642,641.75,1,9.5,-3,198.0151103,62.58
641,641.25,1,9.5,-3,198.2057202,62.59
640,640.25,1,9.5,-3,198.0469188,62.59
642,642.25,1,9.5,-3,198.1138227,62.59
645,644.75,1,9.5,-3,198.3881802,62.6
639,639.25,1,9.5,-3,198.2947999,62.6
641,640.75,1,9.5,-3,198.3103897,62.6
637,636.75,1,9.5,-3,197.9390944,62.6
635,634.75,1,9.5,-3,197.7301493,62.6
639,639.25,1,9.5,-3,197.8586166,62.61
634,633.75,1,9.5,-3,197.6478358,62.61
631,630.75,1,9.5,-3,197.4855484,62.61
629,629.25,1,9.5,-3,197.5037724,62.62
632,632.25,1,9.5,-3,197.629857,62.62
630,630.25,1,9.5,-3,197.652228,62.62
627,626.75,1,9.5,-3,197.5754495,62.62
625,625.25,1,9.5,-3,197.380991,62.62
622,621.75,1,9.5,-3,197.190214,62.63
623,623.25,1,9.5,-3,197.3512202,62.63
621,621.25,1,9.5,-3,196.7796794,62.63
619,619.25,1,9.5,-3,196.5922866,62.64
619,619.25,1,9.5,-3,196.6339233,62.64
624,623.75,1,9.5,-3,196.7821569,62.64
626,625.75,1,9.5,-3,197.0297279,62.64
623,623.25,1,9.5,-3,196.9396336,62.64
623,623.25,1,9.5,-3,196.4851923,62.65
624,624.25,1,9.5,-3,196.3449305,62.65
623,623.25,1,9.5,-3,196.2800268,62.65
625,625.25,1,9.5,-3,196.141937,62.66
625.5,625.5,1,9.5,-3,196.0931044,62.66
628,627.75,1,9.5,-3,196.2679865,62.66
626,625.75,1,9.5,-3,196.111279,62.66
625.5,623.75,1,9.5,-3,196.0635088,62.66
624,623.75,1,9.5,-3,196.3653526,62.67
620,619.75,1,9.5,-3,196.242597,62.67
620.5,622.25,1,9.5,-3,196.3178686,62.67
628,628.25,1,9.5,-3,196.4089889,62.68
626,626.25,1,9.5,-3,196.369519,62.68
625,624.75,1,9.5,-3,196.3533684,62.68
625,625,1,9.5,-3,196.4683336,62.68
628.5,626.75,1,9.5,-3,196.8962949,62.68
625,625.25,1,9.5,-3,196.5560231,62.69
624,623.75,1,9.5,-3,196.3640084,62.69
626,625.75,1,9.5,-3,196.2981565,62.69
630,629.75,1,9.5,-3,196.3738123,62.7
629,628.75,1,9.5,-3,196.2056962,62.7
630,629.75,1,9.5,-3,196.1326602,62.7
631,631.25,1,9.5,-3,196.4116842,62.7
631,631.25,1,9.5,-3,196.6397817,62.7
631,631.25,1,9.5,-3,196.4312258,62.71
626,626.25,1,9.5,-3,196.2461336,62.71
626,626.25,1,9.5,-3,196.2611892,62.71
627.5,625.25,1,9.5,-3,196.4641121,62.72
625,625.25,1,9.5,-3,196.5407996,62.72
625,624.75,1,9.5,-3,196.3718345,62.72
623,622.75,1,9.5,-3,196.3712531,62.72
624,623.75,1,9.5,-3,196.4490689,62.72
623,623.25,1,9.5,-3,196.3884853,62.73
623,623.25,1,9.5,-3,196.7282711,62.73
623,622.75,1,9.5,-3,196.5773558,62.73
629,629.25,1,9.5,-3,196.7510812,62.74
627,627.25,1,9.5,-3,196.5980192,62.74
628,627.75,1,9.5,-3,196.4375439,62.74
627,627.25,1,9.5,-3,196.2886371,62.74
624,624.25,1,9.5,-3,196.2950609,62.74
624,624.25,1,9.5,-3,196.4677031,62.75
622,621.75,1,9.5,-3,196.4187724,62.75
621,621.25,1,9.5,-3,196.2950846,62.75
621,620.75,1,9.5,-3,196.2069665,62.76
620,620.25,1,9.5,-3,196.3426951,62.76
621,620.75,1,9.5,-3,196.4743496,62.76
620,619.75,1,9.5,-3,196.2740653,62.76
619,618.75,1,9.5,-3,196.2610397,62.76
617,617.25,1,9.5,-3,196.1489866,62.77
615,614.75,1,9.5,-3,196.3782469,62.77
616,615.75,1,9.5,-3,196.3806176,62.77
615.5,615.5,1,9.5,-3,196.910299,62.78
615,614.75,1,9.5,-3,196.7318243,62.78
620,620.25,1,9.5,-3,197.0978071,62.78
616,615.75,1,9.5,-3,196.9708251,62.78
615,614.75,1,9.5,-3,196.5198521,62.78
612,611.75,1,9.5,-3,196.3874186,62.79
608,608.25,1,9.5,-3,196.3188129,62.79
